"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"3524",2746654,304255617,"UAB VIN COR","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1709.19",10,"",0,"4037.29"
"3525",2746654,304255617,"UAB VIN COR","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1324.79",15,"",0,"4741.24"
"3526",2746654,304255617,"UAB VIN COR","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"1779.89",13,"",0,"5500.23"
"3527",2746654,304255617,"UAB VIN COR","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1435.74",13,"",0,"4404.97"
"3528",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",3,"",0,""
"3529",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"3530",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"3531",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"616.90",5,"",0,"744.23"
"3532",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"859.04",8,"",0,"1611.18"
"3533",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"826.28",8,"",0,"1596.73"
"3534",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"902.51",10,"",0,"2157.04"
"3535",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"787.62",12,"",0,"2227.25"
"3536",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"657.04",17,"",0,"2630.21"
"3537",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"899.03",17,"",0,"3579.62"
"3538",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"935.15",21,"",0,"4615.83"
"3539",2747368,304259430,"UAB LAIMENTA","Šilalės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1096.29",19,"",0,"4935.13"
"3540",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",2,"",0,""
"3541",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",2,"",0,""
"3542",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"3543",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"680.19",4,"",0,"619.97"
"3544",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",2,"",0,""
"3545",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",2,"",0,""
"3546",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",2,"",0,""
"3547",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",2,"",0,""
"3548",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",2,"",0,""
"3549",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",2,"",0,""
"3550",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",2,"",0,""
"3551",2748398,304260105,"UAB ""KITOKIA RENOVACIJA""","Klaipėdos m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",2,"",0,""
"3552",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"1024.57",6,"",0,"1363.69"
"3553",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1171.41",5,"",0,"1298.22"
"3554",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1061.77",6,"",0,"1405.43"
"3555",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1193.74",5,"",0,"1319.95"
"3556",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1066.70",7,"",0,"1646.50"
"3557",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1212.56",7,"",0,"1887.04"
"3558",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1157.97",5,"",0,"1334.97"
"3559",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"1187.58",5,"",0,"1370.54"
"3560",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"968.25",5,"",0,"1104.74"
"3561",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"951.94",5,"",0,"1096.29"
"3562",2749619,304270882,"UAB ""DANGAUS VARTAI""","Mažeikių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1158.63",5,"",0,"1335.67"
"3563",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",2,"",0,""
"3564",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",2,"",0,""
"3565",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",3,"",0,""
"3566",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"955.37",5,"",0,"1134.14"
"3567",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"692.48",5,"",0,"815.12"
"3568",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"898.18",5,"",0,"1064.74"
"3569",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"863.00",4,"",0,"812.60"
"3570",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"588.18",4,"",0,"545.81"
"3571",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1030.00",4,"",0,"974.73"
"3572",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"963.18",4,"",0,"909.86"
"3573",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"862.00",4,"",0,"811.63"
"3574",2786849,304295711,"UAB NAMŲ ŪKIO MEISTRAI LT","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",3,"",0,""
"3575",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",2,"",0,""
"3576",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",2,"",0,""
"3577",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"3578",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",2,"",0,""
"3579",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",2,"",0,""
"3580",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",2,"",0,""
"3581",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",2,"",0,""
"3582",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",2,"",0,""
"3583",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",2,"",0,""
"3584",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",2,"",0,""
"3585",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",2,"",0,""
"3586",2788300,304300852,"UAB GREITOJI STATYBA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",2,"",0,""
"3587",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"3588",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"3589",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"3590",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"3591",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"3592",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"3593",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"3594",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"3595",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"3596",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"3597",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"3598",2789878,304311717,"UAB RENELA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"3599",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"718.00",6,"",0,"984.35"
"3600",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1230.00",6,"",0,"1694.46"
"3601",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1247.00",6,"",0,"1716.15"
"3602",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1231.00",6,"",0,"1695.73"
"3603",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1243.00",6,"",0,"1711.05"
"3604",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1243.00",6,"",0,"1711.05"
"3605",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1235.00",6,"",0,"1700.84"
"3606",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"994.43",8,"",0,"1817.02"
"3607",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1062.71",7,"",0,"1707.16"
"3608",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1075.57",7,"",0,"1728.29"
"3609",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"1049.88",7,"",0,"1686.08"
"3610",2803799,304324611,"UAB OPTO OPUS","Anykščių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"908.21",5,"",0,"1027.19"
"3611",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"1900.92",6,"",0,"2652.25"
"3612",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1878.83",6,"",0,"2619.79"
"3613",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1898.63",6,"",0,"2648.62"
"3614",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1672.06",7,"",0,"2714.58"
"3615",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1385.81",7,"",0,"2221.32"
"3616",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1534.22",9,"",0,"3225.11"
"3617",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1833.47",9,"",0,"3878.73"
"3618",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"1604.43",9,"",0,"3368.04"
"3619",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1440.45",8,"",0,"2767.14"
"3620",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1389.16",9,"",0,"3004.58"
"3621",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"1751.78",8,"",0,"3371.50"
"3622",2804002,304330500,"UAB ""FENIRA""","Marijampolės sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1322.79",8,"",0,"2538.55"
"3623",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"3624",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"3625",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"3626",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"3627",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"3628",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"3629",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"3630",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"3631",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"3632",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"3633",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"3634",2805705,304347019,"UAB ""DAIVEŽA""","Druskininkų sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"3635",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"1438.13",6,"",0,"2010.40"
"3636",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1540.83",5,"",0,"1790.27"
"3637",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1531.06",5,"",0,"1782.63"
"3638",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1531.36",5,"",0,"1780.65"
"3639",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1362.36",5,"",0,"1568.98"
"3640",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1481.94",5,"",0,"1714.37"
"3641",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1529.24",4,"",0,"1407.07"
"3642",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"1567.02",4,"",0,"1437.15"
"3643",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1562.38",4,"",0,"1433.21"
"3644",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1862.37",4,"",0,"1739.07"
"3645",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",3,"",0,""
"3646",2805083,304353513,"UAB ""CAPITAL APDAILA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",3,"",0,""
"3647",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"3648",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"3649",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"3650",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"3651",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"3652",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"3653",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"3654",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"3655",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"3656",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"3657",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"3658",2807547,304375495,"MB REDALA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"3659",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",3,"",0,""
"3660",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1277.73",4,"",0,"1157.03"
"3661",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1318.43",4,"",0,"1245.14"
"3662",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1309.25",5,"",0,"1553.98"
"3663",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"912.89",6,"",0,"1288.13"
"3664",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1156.41",5,"",0,"1378.11"
"3665",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1146.48",5,"",0,"1391.28"
"3666",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"1154.51",5,"",0,"1401.00"
"3667",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1192.73",5,"",0,"1447.39"
"3668",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1192.54",5,"",0,"1447.16"
"3669",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"885.54",6,"",0,"1267.23"
"3670",2807967,304383428,"MB ""MANO LT""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1094.27",5,"",0,"1287.35"
"3671",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",2,"",0,""
"3672",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",2,"",0,""
"3673",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"3674",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",2,"",0,""
"3675",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",2,"",0,""
"3676",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",2,"",0,""
"3677",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",2,"",0,""
"3678",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",2,"",0,""
"3679",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",2,"",0,""
"3680",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",2,"",0,""
"3681",2819013,304398049,"UAB ""IVENSITA""","Panevėžio r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",2,"",0,""
"3682",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",2,"",0,""
"3683",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"3684",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"3685",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",2,"",0,""
"3686",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"3687",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",3,"",0,""
"3688",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",3,"",0,""
"3689",2848826,304408276,"UAB DŪKSMAS","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",3,"",0,""
